0.7998522520065308,4.209378242492676
1.5454301834106445,4.060235500335693
2.2413034439086914,3.8945207595825195
2.920607328414917,3.8116636276245117
3.5833444595336914,3.8779494762420654
4.146669387817383,4.076807022094727
4.478038787841797,4.607093811035156
4.693427562713623,5.220236778259277
4.77626895904541,5.899665355682373
4.908816337585449,6.512808799743652
4.77626895904541,7.109380722045898
4.411764621734619,7.3413801193237305
3.9809858798980713,7.473952770233154
3.5667760372161865,7.58995246887207
3.10286021232605,7.523667335510254
2.804628849029541,7.275094985961914
2.572671413421631,7.043094158172607
2.423555850982666,6.827667713165283
2.291008234024048,6.612237930297852
2.141892910003662,6.413380146026611
1.9265038967132568,6.280808448791504
1.6945463418960571,6.1979522705078125
1.4791569709777832,6.13166618347168
1.2969045639038086,6.16480827331543
1.081514835357666,6.197951316833496
0.9158309102058411,6.2476654052734375
0.7832837700843811,6.396808624267578
0.5844628810882568,6.579094409942627
0.5181891322135925,6.860808372497559
0.4187788665294647,7.125951766967773
0.25309476256370544,7.457380771636963
0.07084227353334427,7.8219523429870605
-0.24395734071731567,8.020809173583984
-0.558756947517395,8.00423812866211
-0.923261821269989,7.788808822631836
-1.271198034286499,7.440810203552246
-1.6025665998458862,7.142523288726807
-2.0333447456359863,6.695095062255859
-2.3978497982025146,6.16480827331543
-2.712649345397949,5.684236526489258
-2.778923511505127,5.021379470825195
-2.199028730392456,4.839093208312988
-1.503156065940857,4.689949989318848
-0.9066932797431946,4.557379245758057
-0.26052582263946533,4.441378593444824
0.2365265041589737,4.32537841796875
